"Sample","pop","year","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"0415_PWS07","PWS",2007,-0.0167911495056,0.00138407230101901,0.0143356610072096,-0.0564835467599556,0.0225142076887553,0.0082990910640446,0.000426435196933556,0.0287947011273111
"0433_PWS07","PWS",2007,-0.0228541916633377,0.0107386866585949,0.0385115794166546,0.00929636129140781,-0.0984436746764833,0.0473563702246334,0.0155775824497031,-0.108384970761302
"0434_PWS07","PWS",2007,-0.0240773151858332,2.88863237711781e-06,0.0620044526266026,0.0347866077137651,-0.0255334478776501,-0.0151865435153247,0.0577323075364022,-0.0232751346292138
"0435_PWS07","PWS",2007,-0.0250823482765676,0.0334639184377122,0.0477248039955998,0.08901869644952,0.250257376564338,0.158247322959506,0.0808203450052916,-0.136624574450453
"0436_PWS07","PWS",2007,-0.0231249325626627,-0.00197784274393999,0.0381917136248286,0.0234930287752823,-0.00762079141187733,-0.0100280811612637,0.0244687833980483,-0.000527409266577805
"0437_PWS07","PWS",2007,-0.0219159636808356,-0.00763163843524422,0.0351406152879178,-0.0143520709356228,0.0197458020178553,0.0154711478739057,0.0221607788940689,0.0176478949431761
"0438_PWS07","PWS",2007,-0.0275405167033592,-0.00678012654813263,0.0522844699242461,0.050151568966126,-0.0125739215137195,0.0122122227248079,-0.00448249932611933,-0.00877453193488387
"0439_PWS07","PWS",2007,-0.0216067474571246,0.00257711829256553,0.0537221647696172,0.0210502969665522,-0.00454279661808596,-0.0143483202544294,0.0388941708722297,-0.000182965087329142
"0440_PWS07","PWS",2007,-0.0212836849317798,0.0169169411753738,0.0493870061812174,-0.127897446830088,-0.0131111159868526,0.102484627824106,-0.013859487757458,-0.00121485762342905
"0553_PWS07","PWS",2007,-0.0143530702334988,-0.0049849758997858,-0.00610442100526741,-0.0188799376255444,-0.00427223401068074,-0.00452505539053058,-0.00546919854679877,0.00845487018277604
"0554_PWS07","PWS",2007,-0.0179880296417146,-0.0201636880484662,-0.00480834997011112,0.000353906915535003,-0.00130693212960646,-0.00849786546712678,-0.0204420135017486,-0.0170844046684226
"0555_PWS07","PWS",2007,-0.0156325057099434,-0.0169554113815526,-0.0153607799555815,-0.0066127276591033,-0.00766845797883513,-0.00213140414061693,-0.00117402359142467,0.00622762749071668
"0556_PWS07","PWS",2007,-0.0137253266729858,-0.0218508552116953,-0.0191958090480166,-0.00396368710791329,-0.0076401590829369,-0.00623544137024023,0.00186308711408372,-0.00181981646206284
"0557_PWS07","PWS",2007,-0.0196823428174671,-0.00563826510670055,0.00961201948121471,-0.0210554839353967,0.00439423735719665,-0.0138193418542797,-0.0134065361745236,-0.00413289648760203
"0558_PWS07","PWS",2007,-0.0161399720929577,-0.0211649498868561,-0.0107210436019407,-0.0131978300011365,0.00413353801944181,-0.00543734514978195,-0.0064982016028306,-0.000175346384730637
"0559_PWS07","PWS",2007,-0.0242778662892236,0.00867310376487522,0.0594580083060062,-0.0399264341678907,-0.0509720434016596,0.0837202435526488,-0.0401474073281805,-0.0331127915545167
"0560_PWS07","PWS",2007,-0.0147237339179342,-0.00698600769996941,-0.0091690033751182,-0.0145396647980171,9.5697934541345e-07,-0.0116673505600143,-0.0010739406038449,0.00795229683831916
"1145_PWS07","PWS",2007,-0.0139112881135854,-0.0319090493460133,-0.0436228555096857,-0.0025965588190493,-0.00298066344141071,0.00335937575157355,0.00151529238429279,0.00273047306341199
"1146_PWS07","PWS",2007,-0.0165467173285429,-0.0280231120142284,-0.0279688419118932,0.0102009533553146,-0.00293495605882668,0.00190487893617672,0.00166906948426783,0.00250431524824298
"1147_PWS07","PWS",2007,-0.0162609678742854,-0.00927746054947212,-0.0141018462064326,-0.0148654692423463,-0.00594542218214951,0.00189107946951228,0.0103532137085895,0.00988114363411468
"1148_PWS07","PWS",2007,-0.0158495654795771,-0.0137810313070818,-0.0244633487416435,0.00416579239760277,-0.0106257254322859,-0.010578586509772,0.0150204409267092,0.00202251924639588
"1149_PWS07","PWS",2007,-0.0223201217882152,-0.00921129523965918,0.010861370598517,0.00829018893008556,-0.0367648700392422,0.0258767277997967,-0.0078698532500203,-0.0195863637896721
"1150_PWS07","PWS",2007,-0.0167192557078716,-0.0236242346607367,-0.0205442827685065,-0.0123670084962479,-0.00113977484708574,-0.00211232320481403,0.00387554220850146,0.000931934301056852
"1151_PWS07","PWS",2007,-0.0172055424462179,-0.0331754730983186,-0.0366673734732384,0.0102366537809077,-0.00254933041694318,0.00439927503002127,0.000744981337666508,0.000344748490078055
"1152_PWS07","PWS",2007,-0.0206416194321654,-0.00083935569017729,0.0252593763943108,0.01182657482028,0.00416074850220243,-0.0236989232702247,-0.0130999441325155,-0.0103855349244343
"0329_PWS17","PWS",2017,-0.0136129186605652,0.0330251850194163,0.0362147360488557,-0.121252129760635,0.114598113095817,0.0198230821299983,0.0535463156483001,-0.0311157349593452
"0330_PWS17","PWS",2017,-0.0240663907267814,0.0172492586904515,0.0711559738699879,-0.148108650346034,0.0649800251514076,0.0604952617663105,-0.146472201605354,0.063767683486455
"0331_PWS17","PWS",2017,-0.0230276057279572,-0.00652853407753308,0.0482091490058248,0.0310279094176675,-0.00915321332666449,0.0076585175965922,0.00679534194574182,0.0123765305706567
"0332_PWS17","PWS",2017,-0.0226988051411884,-0.00386426222583847,0.0397900222182375,0.0160802980551797,-0.0127854724427159,-0.0106906071890556,0.0174918485907179,-0.000772442929024173
"0333_PWS17","PWS",2017,-0.0240334111536276,-0.00361450220310202,0.0504143274100296,0.0390926371024728,-0.00241989110457477,0.0109042868501207,0.00302217178280795,0.0114169991178847
"0334_PWS17","PWS",2017,-0.0216744735962676,-0.0089949648687067,0.021480865807861,-0.0175598823166432,0.00541085316429518,0.0285423238067203,-0.0116748871053173,0.0212438471952611
"0335_PWS17","PWS",2017,-0.0192246178581536,-0.00863011617600715,0.0272630681416834,-0.0148167069801356,0.00759912754936302,0.0039921101842501,-0.0170742795946265,0.00110479690371161
"0336_PWS17","PWS",2017,-0.0207760189708499,-0.00600163093462027,0.0291070839675448,-0.0224477472204469,-0.00505063458058898,-0.00471138674560046,0.0189288927311193,-0.00968296338323777
"0473_PWS17","PWS",2017,-0.0158256374855306,-0.0304316492233741,-0.033510867256159,0.00348464906433296,-0.00487945444918775,-0.00757614603824029,0.0109626877248497,-0.00604066049855234
"0474_PWS17","PWS",2017,-0.0145248284338937,-0.0285733084110609,-0.0508868148550719,-0.0100821384784525,-0.000886483981192715,0.00478557903151636,0.00160162815189048,0.00180661144023263
"0475_PWS17","PWS",2017,-0.0157658454804555,-0.0259323898234194,-0.0344077466673688,-0.00911344848930707,0.00244487032340706,-0.00244590783777375,-0.00389715871732333,-0.000110684625205679
"0476_PWS17","PWS",2017,-0.02237848479885,-0.00223259170112906,0.0386561378754676,-0.0264671780384679,0.0167244378881037,0.0144636205664793,-0.00982081673625649,0.0216087661240988
"0477_PWS17","PWS",2017,-0.0158223381754408,-0.0288866698615669,-0.0343233483366836,0.00485795539049223,-0.00182490814086558,-0.00220923613585528,0.00118794175736108,-0.00413530390836628
"0478_PWS17","PWS",2017,-0.0182051182318746,-0.00087761359294654,-0.00679682525998478,-0.0151364752665069,-0.00600947155494481,-0.0127663026038154,-0.00376442822910163,0.016462826302014
"0479_PWS17","PWS",2017,-0.0121930394287477,-0.0227065395618427,-0.0552397972196435,-0.00456889488829862,0.010502808798581,0.000265241354074358,-0.00190006860481485,-0.00482455889307384
"0480_PWS17","PWS",2017,-0.0195192013231419,-0.0148990586354499,-0.00878711935741641,0.00711256504186893,-0.00900122135252609,-0.0190153556867473,0.00501392826770001,0.000951589889445907
"0577_PWS17","PWS",2017,-0.0172024620407861,-0.0109492983323753,-0.00453707853618924,-0.0221190204140885,0.00386008302157738,0.00185688449226168,0.00334448821112348,-0.00220341140317045
"0578_PWS17","PWS",2017,-0.0148724843418842,-0.00690077615385728,-0.021553434120416,0.0135347490252155,0.013388043677376,-0.00163032847969684,0.0211749333897747,-3.25518455945042e-05
"0579_PWS17","PWS",2017,-0.0171952526949838,-0.0221300033606027,-0.0157009402680453,-0.0167978847110971,0.0133577910052337,-0.000658066167018183,0.00789477119382809,0.0024987473176522
"0580_PWS17","PWS",2017,-0.0159881023780547,-0.0239610868138425,-0.0311391663659967,-0.0135997014944735,0.0018798464405488,-0.00109942358440925,-0.00550318258303894,0.000223223940238644
"0581_PWS17","PWS",2017,-0.0208228455928196,-0.0180823662954213,0.00389516276488904,0.0166730781259949,0.00413393641189342,-0.00550487721793917,-0.0144910093329602,-0.00909050394287359
"0582_PWS17","PWS",2017,-0.0186178503759701,-0.0171617955543475,-0.00752428548046871,0.00568798375217101,-0.00382614905111304,-0.00714987043834518,0.00356669207852985,0.00413988339766459
"0583_PWS17","PWS",2017,-0.0200138447983505,-0.0225315168090065,-0.00322680898201235,0.0123782353582408,0.00398233525608834,-0.0153885283031603,-0.00914484993007758,-0.00455735527515638
"0584_PWS17","PWS",2017,-0.0183674175362965,-0.0238106453463888,-0.0151880498465704,0.000889920920141191,-0.00531346973556499,-0.00248685633773214,0.00990150345426068,-0.00169207894809887
"0649_PWS17","PWS",2017,-0.0200888107601216,-0.00366845901682199,0.0183209014941644,-0.0306612384976457,0.00820124008768439,-0.000622532255254482,-0.00936918430476178,0.021754730135237
"0650_PWS17","PWS",2017,-0.0143561700393125,-0.0114203927217508,-0.0300200968860815,-0.00514391177559644,0.0147383877279648,-0.00112982087956967,0.0019901718930778,-0.00860812175498512
"0651_PWS17","PWS",2017,-0.0142684662346757,-0.0304326161214512,-0.0515711293144015,0.00261392871567204,-0.000929868624918962,-0.00123396332876701,0.00694318897036124,-0.00684258406849852
"0652_PWS17","PWS",2017,-0.0153696743421571,-0.021518177123501,-0.0206309153862231,0.00343918494897539,-0.00316564708369707,-0.00623080642563476,0.00393801404627782,-0.00739639261240622
"0653_PWS17","PWS",2017,-0.0191299200421206,-0.0151022438635233,-0.00352469005378937,0.000398121795432492,-0.0102092533492709,0.0025704024712603,-0.0227061572456575,-0.0210433170479641
"0654_PWS17","PWS",2017,-0.0139061021270565,-0.0224134016179924,-0.0419971503373924,-0.0277688394167586,0.00614761602136994,0.00234007347023783,-0.00388976703276135,0.00308060491339764
"0655_PWS17","PWS",2017,-0.0159255197278295,-0.0130673559954392,-0.0303620930104423,-0.0148514561905161,-0.00894924971030042,-0.00892513089986201,0.0121815936123883,0.00579887690668345
"0656_PWS17","PWS",2017,-0.0163389808313642,-0.0143646251186676,-0.0147155501968017,-0.040400061563934,0.00996946728939976,0.00905219870272223,-0.0146711098214626,0.00695165972957087
"0953_PWS17","PWS",2017,-0.0176956620834031,-0.00658901648468978,-0.0135344018216793,-0.0425349963497501,-0.00703828345710016,0.0210808188515984,-0.0161003861152699,-0.00465588448363631
"0954_PWS17","PWS",2017,-0.019915285154391,-0.017514843512394,0.00721537404997119,0.0187789529943697,-0.0193947830767885,0.0253136352635359,-0.000402210754059959,-0.00879733605343815
"0955_PWS17","PWS",2017,-0.0251012472584081,0.0204763604587046,0.070905477026672,-0.069747000725313,0.0120020802119409,0.00330425411106634,0.10572717407586,0.127922793153244
"0956_PWS17","PWS",2017,-0.016993184021547,-0.00840437046471841,0.00978300361972038,0.0160537851675601,-0.00434911293883215,-0.0256510038674947,0.00551898844594543,-0.00746981433086859
"0957_PWS17","PWS",2017,-0.0188647210526618,-0.0181776681486861,0.00282229363205042,-0.0157712202901334,0.00428055162281085,0.00371103345220358,-0.0119128155424604,0.00262933122477398
"0958_PWS17","PWS",2017,-0.0178451251928782,0.0150093737533978,0.0293164722256631,-0.0846435902093209,0.0285261572583703,0.00579287093123003,-0.0238047915797292,0.0403195434074076
"0959_PWS17","PWS",2017,-0.0196328798692781,0.0241989336786988,0.0383507924070826,-0.0691951662539496,-0.00872345560557513,-0.0656085141744393,0.0545639541686526,0.0463380695484365
"0960_PWS17","PWS",2017,-0.0189252159423766,0.00858583534000524,0.0182921811026164,-0.029359383000843,-0.00300787072779164,-0.0144984366662944,0.0175628492113264,0.0296568925258074
"0977_PWS17","PWS",2017,-0.0191267383656176,-0.0237607427613367,-0.0111284810183302,-0.00432039354282104,0.00501524574863969,0.00637338800977107,-0.00914131500490327,-0.000223228941724326
"0978_PWS17","PWS",2017,-0.0156412563029695,-0.0106390070849853,-0.0252069378139207,-0.00321241190120131,-0.0106490731919611,-0.0358826090372789,0.0043125806971952,-0.00652109684425111
"0979_PWS17","PWS",2017,-0.0201199480689647,-0.00461125694563552,0.0223359321829466,-0.0650245486772076,0.0271639509521131,0.0243025190370488,-0.0262303210495346,0.0236455692508746
"0980_PWS17","PWS",2017,-0.015576038345209,-0.00438950193427532,-0.00715990935106043,-0.0453177257785874,0.0447162831572549,0.00668776215186508,-0.0273833328289573,-0.011517034186367
"0981_PWS17","PWS",2017,-0.0144689059333111,-0.0127469781481782,-0.0407900382714333,-0.013602124067124,-0.00413819131964852,-0.0126206028436225,0.0104766679026969,0.00112190956507241
"0982_PWS17","PWS",2017,-0.019322115372012,0.00129472699674043,0.0140772669479397,-0.0714723047045759,0.0314133551906076,0.0103919364612818,-0.0390312000043904,0.0252044015651779
"0983_PWS17","PWS",2017,-0.0202429075469248,-0.00791244417041938,0.0227283339054601,0.00990886985715467,-0.0113904468399324,-0.0164599117058396,0.0280133477783577,-0.0121280534360045
"0984_PWS17","PWS",2017,-0.0191484729469035,-0.0166818155949814,-0.0259174141713583,0.0126854430845913,0.010804413500954,0.00191412497280011,-0.0012952355664476,-0.00220345092445181
"1033_PWS17","PWS",2017,-0.0155312076146444,-0.0150742342733037,-0.034556781171443,-0.0190985557747301,-0.00308313934675882,0.00859533112732926,-0.00880660076372407,0.000669623043675878
"1034_PWS17","PWS",2017,-0.0170317549097457,-0.00928172323585344,-0.0234579621569409,-0.00569128260088993,0.0190230539655437,-0.00130737497575412,-0.00390350138821352,-0.00303634138936938
"1035_PWS17","PWS",2017,-0.0170110877872837,-0.0179068387166856,-0.00745825206158623,-0.0192297397421698,0.0105917264046213,-0.00127794903761757,-0.0116311526146262,0.000775556679396504
"1036_PWS17","PWS",2017,-0.0168839893243395,-0.0293972495383261,-0.0336568571729742,0.00557965061212764,0.00068887984711379,-0.00240068464143457,-0.002166759960265,-0.00481390242301484
"1037_PWS17","PWS",2017,-0.0176741812570721,-0.0282378917952817,-0.0361375187862813,0.00829485591485808,-0.00143951893932121,0.00436201216324078,-0.00136200404226084,0.00292634981333901
"1038_PWS17","PWS",2017,-0.00946021076668317,-0.0307778107376984,-0.0573185738205359,-0.0201913390905937,0.000683998446122751,0.00127321176096091,0.00109051075881884,-2.55575617321862e-05
"1039_PWS17","PWS",2017,-0.0142677140232368,-0.0308502645612654,-0.0463923558422973,-0.00588726889605373,0.0003864241647966,-0.00128039169595502,-0.00580272262683259,-0.00231542883121402
"1040_PWS17","PWS",2017,-0.0163984834138961,-0.0365821869239211,-0.0422038537109925,0.00863072601182603,-0.00370557527411934,0.00122682892919979,0.00458800694212658,-0.00156254881440147
"0561_PWS91","PWS",1991,-0.0198538621823882,-0.0151025816894325,0.018753966663372,-0.00088774802947134,0.0108816029451608,0.0198767788278182,-0.0125238484570803,0.00673470085235224
"0562_PWS91","PWS",1991,-0.0178906974200682,0.00557530228549046,-0.00718810724605497,-0.0349359054248936,-0.0288010986021376,0.0109790305202611,0.0037929376477257,0.0017621587457414
"0563_PWS91","PWS",1991,-0.0187667542011483,-0.0192403527634016,-0.00014106730118167,-0.0101705213366935,0.00896569968049634,0.00516551311876594,-0.0061576502893764,0.00309076033305299
"0564_PWS91","PWS",1991,-0.0123077599469395,-0.0298925528717991,-0.0384201665769944,0.0012132743461648,-0.00570452180459093,-0.00387723020772696,0.00753853331856611,-0.000284039407781688
"0565_PWS91","PWS",1991,-0.0191997989607332,-0.00768512269111904,0.0172370643034193,-0.0259678529884271,0.00631852598033153,-0.00151655271711449,0.00768773170900293,0.000147536942659826
"0567_PWS91","PWS",1991,-0.0134125544543839,0.0115078471796458,-0.0212418658337486,-0.0463309550760325,0.00452652923547455,0.0184180005192491,-0.000390208077112937,-0.0264969583662315
"0568_PWS91","PWS",1991,-0.0235281784568193,-0.0104727407396448,0.028239086807628,0.0262940264136099,-0.00553459977230533,-0.0061497859312292,-0.0286476800130821,-0.00490644517277322
"0585_PWS91","PWS",1991,-0.0191047776208413,-0.00981453164735181,-0.00165951774461586,0.00534974275847014,-0.0239122632177185,0.016674480030999,-0.0146416100883718,-0.0270227870446488
"0586_PWS91","PWS",1991,-0.0214530392988972,-0.0215116965241666,0.00259931234952092,0.0206692698070492,-0.000786189614040033,0.00188875131632313,-0.00501732832610318,0.00128965985142772
"0588_PWS91","PWS",1991,-0.0162762221757398,-0.0225601640359454,-0.0140499989229084,-0.0113403085664951,-0.000302366694366054,0.0136163349323387,-0.00364249131093082,0.00563929717465625
"0589_PWS91","PWS",1991,-0.0115986904922685,0.00365359190808606,0.00216149366991216,-0.0292372623757738,-0.0137671058273015,-0.0175220499711785,0.0215041973192614,0.00666537726466635
"0590_PWS91","PWS",1991,-0.0170443814308998,-0.0187689702416811,-0.013338155258444,0.00929864269414802,-0.00213299244490546,0.000436342430720236,0.00757648746010715,0.0113210545840745
"0591_PWS91","PWS",1991,-0.0145208484345851,-0.0236034104415088,-0.0332095324836885,-0.022908857986595,0.00486891054140284,0.00857744643757195,0.00104885706665744,0.00334980226060966
"0592_PWS91","PWS",1991,-0.0166961986699764,-0.00044713504167157,-0.0130519494201424,-0.031925285016097,0.0448681435286732,0.0195002411674866,-0.0183896403778064,-0.000992881650510619
"0665_PWS91","PWS",1991,-0.0209407847633587,-0.00699488268379516,0.0306855170778229,-0.0287787661059542,0.0154140142675162,-0.00821241077521111,0.0146003546784216,-0.00255654458302031
"0666_PWS91","PWS",1991,-0.0221196800447068,0.000939354136244973,0.0469198217553915,0.00894534530769194,-0.0405758154190456,-0.036742832295621,0.0597759261712691,0.0244575295113659
"0667_PWS91","PWS",1991,-0.0190302643036278,-0.017088636441973,-0.00610710451944365,0.0115377660878624,-0.0196611488013158,0.0118759358680776,0.00384355752414058,-0.0117399888395817
"0668_PWS91","PWS",1991,-0.0186316260847251,-0.0196292730890761,-0.0151899232804585,0.0226483658019228,0.00694985249107504,0.00634366785750545,0.0092306270617023,-0.00925318067813236
"0669_PWS91","PWS",1991,-0.0195775592076212,-0.0079096281806701,0.0128253233519264,-0.00792019115237662,-0.0118003075422299,-0.0275136513581091,0.0487103213578177,-0.00430930159890236
"0670_PWS91","PWS",1991,-0.020755317872388,-0.018918009443213,0.0028224457829766,0.00982549317580914,-0.00205523980228059,-0.00810510574921273,-0.0124098214209023,-0.00186336710111038
"0671_PWS91","PWS",1991,-0.0197676492512516,-0.0154099280337858,0.00136663791901551,0.00805778757066166,-0.00314072863790423,-0.00725467722550918,-0.0121640488894952,0.00641111428816844
"0672_PWS91","PWS",1991,-0.0190822491185212,-0.0169413683582205,0.00645687157017011,-0.0018808055949703,-0.0108502759710245,-0.00846985845514177,-0.00585475079766117,-0.00159904184422438
"0698_PWS91","PWS",1991,-0.0163335243516461,-0.0110199206974953,-0.0070236895460302,0.00402470556994242,-0.0157707775214265,-0.0201864834096986,0.00809396383033946,0.00202340413705844
"0699_PWS91","PWS",1991,-0.0172668335464379,-0.0297331966122213,-0.0207278826151461,0.00867293114103081,-0.00505568373063036,0.00569281721989678,0.00121484220513064,0.00225814860105267
"0700_PWS91","PWS",1991,-0.019066314864986,0.0725139616172006,0.0593440960876866,-0.264663839751113,0.0318670574306189,0.158235172442442,0.712237409772876,-0.134417771875622
"0701_PWS91","PWS",1991,-0.0248154248893482,0.0153080889894983,0.074067272899007,-0.169997284017937,0.0993010396473154,0.159112444928452,-0.0764507211701727,0.14301562187979
"0702_PWS91","PWS",1991,-0.0259527115233432,0.00758480401491223,0.0723144961372422,0.031868734165453,0.0136595489452039,-0.0183873104802324,-0.0875006265014552,-0.0439955345308414
"0703_PWS91","PWS",1991,-0.0232553707596054,0.00995797694853182,0.0698679732558942,-0.0860957571150929,0.0246460724928558,0.0171957394941159,0.0461225484227425,0.102173428326975
"0704_PWS91","PWS",1991,-0.0221403118063582,-0.00968277901149407,0.0258137213438403,0.0215129936553546,-0.00744786665811,-0.016155848643899,0.0243027944227911,-0.00344296473674409
"0785_PWS91","PWS",1991,-0.0207906630834798,-0.0212446902318271,0.000643611264036852,0.0237921858724433,-0.0078626260842963,-0.00509479704156377,0.00636899104916997,-0.00602059067186237
"0786_PWS91","PWS",1991,-0.0159594227325228,-0.0224710004676388,-0.0178822371905666,-0.00959553126737739,-0.000404274582076518,0.00283316553374073,0.00487261599435782,0.00428102207503505
"0787_PWS91","PWS",1991,-0.0206562810078515,-0.0122879568972352,0.00929335849766167,-0.0163597506933469,0.0031741822698494,-0.000371981244435215,-0.0121087867132605,0.0111144276502557
"0788_PWS91","PWS",1991,-0.0165201690985839,-0.0340888500123049,-0.0333867309179782,0.00483207562684335,-0.00454133765622675,0.00025162795489792,0.00544957342093933,0.00206205714885312
"0789_PWS91","PWS",1991,-0.0143898875686171,-0.0157323184216883,-0.0241067353623675,-0.00557164274027402,0.0132542701225348,0.0115870475134518,0.00108479594327278,-0.00539563169610109
"0790_PWS91","PWS",1991,-0.0146084400061837,-0.0229834122739294,-0.0310101940456323,-0.026534968663731,0.00113340501608572,0.00695156397772202,0.000943845017367205,0.00606370555558857
"0791_PWS91","PWS",1991,-0.0213995869597257,-0.0109968462551929,0.0319250551579929,-0.00315208407746317,0.00415414741642406,-0.0303336025129232,-0.00924341977651448,-0.0303584736081313
"0792_PWS91","PWS",1991,-0.0182854400133735,-0.0227295254401457,-0.0196012607963341,-0.0173670643554256,0.00381099625363292,-0.00192069078754733,0.00245657969641219,-0.00637843303557385
"0809_PWS91","PWS",1991,-0.0186966001972709,-0.0143055082677469,0.00512560360592398,-0.0277128059262083,0.00641411338214429,0.00316312943455995,0.00902042400670654,-0.00368847761529653
"0810_PWS91","PWS",1991,-0.0163479510191161,-0.0327504571030444,-0.0319714489997159,0.0039163117538054,-0.00487656960129395,0.00267783481632913,0.00321333584137247,0.00271157551626169
"0811_PWS91","PWS",1991,-0.0196811885114681,-0.0163770833654785,0.00191758065396465,-0.0119761761915802,0.0103474000324567,0.000897718186374983,-0.00962621469233943,-0.00280895157952748
"0812_PWS91","PWS",1991,-0.0124515837262474,-0.0274678688477576,-0.0477658211401695,-0.00973717893113278,-0.0109414096984862,0.0152907148781399,-0.000822957404176151,-0.00514409672208919
"0813_PWS91","PWS",1991,-0.011514678078187,-0.0338172158684978,-0.0503764063555306,-0.00284664122357667,-0.00325704292341043,-0.00500679638111856,0.00550996673089104,-0.00395935098920505
"0814_PWS91","PWS",1991,-0.0106970509205342,-0.0358451320221829,-0.0604719600784212,-0.00196757011666039,-0.00100610026396887,0.000200958489814643,-0.00175149671440279,-0.00115632383834043
"0815_PWS91","PWS",1991,-0.016967300407338,-0.0207414211185269,-0.0230447444015457,-0.00842102285480803,0.00327690917925308,0.00199931987849738,-0.00553960913254695,0.00142350249140465
"0816_PWS91","PWS",1991,-0.00450954608993113,-0.0171656797327113,-0.0782066475252468,-0.0111711574503408,0.0014316425284771,0.00380060828565817,0.00179212572444559,-0.00630768978820868
"1105_PWS91","PWS",1991,-0.0183359696654442,-0.023961982576664,-0.0105316498830355,-0.0102905247110952,-0.0015119750045236,0.00609245972395287,-0.00339021466793205,0.00138026146341053
"1106_PWS91","PWS",1991,-0.0187311242816735,-0.0120174074278683,0.0116443377117051,-0.0213316280178223,0.0133265803943325,0.00352570591670733,-0.014647445837146,-0.000584362837940242
"1107_PWS91","PWS",1991,-0.0191096048026746,-0.00996640185553458,0.0174904170091347,-0.0211995982113777,-0.00438394909514023,-0.00191535864971409,0.0183915336073874,0.00482241084630097
"1110_PWS91","PWS",1991,-0.0132499780529036,-0.0195185559546529,-0.0300107288153698,-0.0341896993179926,0.00711005067470144,-0.000886178105915423,-0.00597993773302039,-0.00393230763075094
"1112_PWS91","PWS",1991,-0.0170142325976691,-0.015139534285445,-0.0199171764621066,-0.0354031302398766,0.00782357601744521,-0.0044046115350293,-0.00928904528163098,0.00031556857571407
"1201_PWS91","PWS",1991,-0.0161292055899623,-0.0058044778949135,-0.0058459415639247,-0.042632758426755,0.0205113448061589,-0.00100708574292619,-0.0257513670302828,0.0029015855851422
"1202_PWS91","PWS",1991,-0.0201828226743132,-0.00905703447052407,0.00597968907148962,0.0246676876070196,0.013032689432096,0.0121283947966297,0.0164378778717891,-0.0114044813323084
"1203_PWS91","PWS",1991,-0.0215858984037069,0.00130903869974492,0.00778309386249221,0.00128850652588288,0.0309588891012589,0.0273689830666875,0.00465287193854484,0.0153463646124955
"1204_PWS91","PWS",1991,-0.014515715654058,-0.0203394955898823,-0.0293291836301975,-0.0104205591764519,-0.00596906672976025,0.0124761136635183,-0.00137441317333728,-0.00135580561920865
"1205_PWS91","PWS",1991,-0.0161931539259106,-0.0269796819045126,-0.0342848366692933,0.00188037470561615,-0.00334471252933391,-0.00380564198768733,0.000329834539564526,-0.00347735139966816
"1206_PWS91","PWS",1991,-0.0162851372917747,-0.0299708051966204,-0.0282823631140034,0.00463793139037534,-0.00134723620426623,0.00119896746300667,-0.000385712176271773,-0.00409615836493483
"1207_PWS91","PWS",1991,-0.019042041873535,-0.0144066570257729,-0.00533989972051317,-0.00509286460783507,0.00214768879561891,0.0102024455524345,-0.000259504853074355,0.0119598037948499
"1208_PWS91","PWS",1991,-0.019229238151125,-0.0126094177983244,0.00773602193992199,-0.0379759687213348,0.0129012300202277,0.0199702419547674,-0.00413451688055936,0.0137716085528793
"0449_PWS96","PWS",1996,-0.0155863777023843,0.0364338916081212,0.0392543667776505,-0.186579491169365,0.0106965129248957,-0.0934976280922993,0.0124458146344991,0.0525347880128199
"0450_PWS96","PWS",1996,-0.0256335885129168,-0.00212845833468705,0.055726931619269,0.0059959846526417,-0.00717427446464842,-0.00528728255707727,0.0135758730147615,0.0257053955942359
"0451_PWS96","PWS",1996,-0.0154570518532447,0.0273941414895163,0.0520915090288066,-0.0974106763427445,-0.0471815939512902,-0.0446461496398419,-0.050836687435427,-0.104461322042853
"0452_PWS96","PWS",1996,-0.020915251362406,-0.0162113306901195,0.0120789726817935,0.0153124511498095,0.00588111054849531,-0.00708861971603708,-0.0122901098550716,-0.0127885468561686
"0453_PWS96","PWS",1996,-0.0218710498819358,-0.00800444472535924,0.0284491226136905,-0.0158577161929024,0.0116361691232854,0.00881335858271949,-0.00630026214315168,0.0169222223706084
"0454_PWS96","PWS",1996,-0.0170235886649637,-0.0226522890312115,-0.0235920540314818,-0.00459245769051801,-0.00771960180822584,0.0164886326835453,-0.00635179555741113,-0.0081397296645717
"0455_PWS96","PWS",1996,-0.0184922067958596,-0.0155510824217059,-0.010217216280058,-0.0295474158705939,0.0135766930261079,0.0086305621701313,-0.0125358341407907,0.0108184482541012
"0456_PWS96","PWS",1996,-0.016908543942851,-0.0185636327587267,-0.0171916695333917,-0.0289833431922133,0.00987258553343218,0.0125561441559646,-0.0121587703867999,0.0146020972223914
"0601_PWS96","PWS",1996,-0.0230947900202199,-0.0201702096193127,0.00816464923391352,0.013258664868291,-0.00119690660381413,0.0117362467880289,0.00794014035735993,0.00334119148060939
"0602_PWS96","PWS",1996,-0.0189813562069872,-0.026684744335246,-0.010286920604119,0.00492219136655846,-0.00267424889964173,0.00529574660951929,-0.00320798606510195,0.00180436602105442
"0603_PWS96","PWS",1996,-0.0192551953616848,-0.024363566208745,-0.00361518533394714,0.00568896503218961,-0.000692697294492243,0.000328525721045995,0.000458889529728149,-0.00146292626398565
